id,nome,selecionada,tema
9951,"Taxa de alfabetização da população, total e indígena, de 15 anos ou mais de idade, por sexo, grupos de idade, localização e situação do domicílio",False,
9952,"População, total e indígena, de 15 anos ou mais de idade, por alfabetização, sexo, grupos de idade, localização e situação do domicílio",False,
9953,"Pessoas de até 5 anos de idade, total e indígenas, por existência e tipo de registro de nascimento, segundo a idade, localização e situação do domicílio",False,
9954,"População, total e indígena, residente em Terras Indígenas, por sexo, idade, segundo as Terras Indígenas e situação do domicílio",False,
9955,"Índice de envelhecimento, idade mediana e razão de sexo, total e indígenas, por localização e situação do domicílio",True,10_indigenas
9956,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador indígena, e moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, principal forma de abastecimento de água, existência de canalização de água, tipo de esgotamento sanitário, destino do lixo, localização e situação do domicílio",False,
9957,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, tipo de esgotamento sanitário, localização e situação do domicílio",False,
9958,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio, localização e situação do domicílio",False,
9959,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, destino do lixo, localização e situação do domicílio",False,
9960,"Moradores, total e indígenas, em domicílios, por espécie, localização e situação do domicílio",False,
9961,"Domicílios particulares permanentes ocupados com pelo menos um morador indígena, localizados em terras indígenas, por tipo de domicílio e número de moradores, segundo sexo, grupos de idade e pertencimento étnico indígena da pessoa responsável pelo domicílio, segundo as Terras Indígenas",False,
9962,"Média de moradores, total e indígenas, em domicílios particulares permanentes ocupados com pelo menos um morador indígena, por sexo, grupos de idade e pertencimento étnico indígena da pessoa responsável pelo domicílio, segundo localização e situação do domicílio",False,
9963,"Média de moradores, total e indígenas, em domicílios particulares permanentes ocupados com pelo menos um morador indígena, localizados em terras indígenas, por sexo, grupos de idade e pertencimento étnico indígena da pessoa responsável pelo domicílio, segundo as Terras Indígenas",False,
9964,"Moradores em domicílios particulares permanentes ocupados com pelo menos um morador indígena, localizados em terras indígenas, por condição no domicílio, segundo sexo, grupos de idade e pertencimento étnico indígena da pessoa responsável pelo domicílio, segundo as Terras Indígenas",False,
9965,"Domicílios particulares com pelo menos um morador indígena, por presença de cônjuge da pessoa responsável pelo domicílio, segundo localização e situação do domicílio",False,
9966,"Domicílios particulares com pelo menos um morador indígena, localizados em terras indígenas, por presença de cônjuge da pessoa responsável pelo domicílio e total de cônjuges, segundo as Terras Indígenas",False,
9967,"Domicílios particulares permanentes ocupados com pelo menos um morador indígena, por presença de cônjuge da pessoa responsável e filhos da pessoa responsável ou do cônjuge, segundo o sexo e pertencimento étnico indígena da pessoa responsável pelo domicílio e a localização e situação do domicílio",False,
9968,"Domicílios particulares permanentes ocupados com pelo menos um morador indígena, localizados em terras indígenas, por presença de cônjuge da pessoa responsável, total de cônjuges, e filhos da pessoa responsável ou do cônjuge, segundo o sexo e pertencimento étnico indígena da pessoa responsável pelo domicílio, segundo as Terras Indígenas",False,
9969,"Óbitos de pessoas que haviam residido com moradores dos domicílios particulares permanentes ocupados com pelo menos um morador indígena, localizados em terras indígenas, por mês e ano de ocorrência do falecimento, sexo e grupos de idade das pessoas ao falecerem, segundo as Terras Indígenas",False,
9970,"Pessoas indígenas, por idade, localização e situação do domicílio",False,
9971,"Pessoas indígenas, por sexo, grupos de idade, localização e situação do domicílio",False,
